Year,Semester,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,PriorityClass,Task_Type_Exam,Task_Type_Project,Task_Type_Quiz,Task_Type_Report
2,1,3,12,3,9,60,7.0,10,6.253864898,0.77144051,0.585770372,0.000895903,2,False,False,False,False
2,1,1,6,6,0,30,6.5,10,6.253864898,0.77144051,0.585770372,0.9,0,False,False,False,True
2,2,3,12,12,0,100,8.8,14,6.253864898,0.77144051,0.585770372,1.0,0,False,False,False,False
2,2,1,12,11,1,70,9.5,22,6.253864898,0.77144051,0.585770372,0.584127653,0,False,True,False,False
2,2,3,12,12,0,100,8.6,12,6.253864898,0.77144051,0.585770372,1.0,0,False,False,False,False
2,2,2,12,9,3,40,7.5,8,6.253864898,0.77144051,0.585770372,0.090717953,2,True,False,False,False
2,2,3,12,9,3,60,8.0,10,6.253864898,0.77144051,0.585770372,0.108861544,2,False,False,False,False
1,1,2,12,2,10,100,7.0,8,6.753374952,0.528306426,0.734705368,0.000335463,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,6.753374952,0.528306426,0.734705368,0.242275822,0,False,False,False,False
1,1,3,11,4,7,100,5.0,7,6.753374952,0.528306426,0.734705368,0.004437436,2,False,False,False,False
1,2,4,11,11,0,60,8.5,12,6.753374952,0.528306426,0.734705368,1.0,0,False,False,False,False
1,2,2,12,12,0,40,6.0,6,6.753374952,0.528306426,0.734705368,1.0,0,True,False,False,False
1,2,3,12,4,8,100,8.0,12,6.753374952,0.528306426,0.734705368,0.001993869,0,False,False,False,False
1,2,3,12,10,2,60,7.0,9,6.753374952,0.528306426,0.734705368,0.242275822,0,False,False,False,False
1,2,2,12,11,1,40,7.0,8,6.753374952,0.528306426,0.734705368,0.449328964,2,True,False,False,False
2,1,5,12,6,6,100,8.5,12,6.753374952,0.528306426,0.734705368,0.009875696,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,6.753374952,0.528306426,0.734705368,0.006583798,2,False,False,True,False
2,1,3,12,7,5,60,7.5,10,6.753374952,0.528306426,0.734705368,0.021978767,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,6.753374952,0.528306426,0.734705368,0.449328964,2,True,False,False,False
2,1,3,12,4,8,60,7.0,10,6.753374952,0.528306426,0.734705368,0.001993869,2,False,False,False,False
2,1,1,6,5,1,30,6.5,10,6.753374952,0.528306426,0.734705368,0.404396068,2,False,False,False,True
2,2,3,12,10,2,100,8.8,14,6.753374952,0.528306426,0.734705368,0.242275822,0,False,False,False,False
2,2,1,12,6,6,70,9.5,22,6.753374952,0.528306426,0.734705368,0.010698671,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,6.753374952,0.528306426,0.734705368,0.004437436,0,False,False,False,False
2,2,2,12,9,3,40,7.5,8,6.753374952,0.528306426,0.734705368,0.090717953,2,True,False,False,False
2,2,3,12,11,1,60,8.0,10,6.753374952,0.528306426,0.734705368,0.539194757,0,False,False,False,False
1,1,2,12,3,9,100,7.0,8,6.087766029,0.353291367,0.279699643,0.000746586,2,True,False,False,False
1,1,4,12,7,5,100,8.2,12,6.087766029,0.353291367,0.279699643,0.021978767,2,False,False,False,False
1,1,3,11,3,8,100,5.0,7,6.087766029,0.353291367,0.279699643,0.001993869,2,False,False,False,False
1,2,4,11,7,4,60,8.5,12,6.087766029,0.353291367,0.279699643,0.048914645,2,False,False,False,False
1,2,2,12,12,0,40,6.0,6,6.087766029,0.353291367,0.279699643,1.0,2,True,False,False,False
1,2,3,12,12,0,100,8.0,12,6.087766029,0.353291367,0.279699643,1.0,0,False,False,False,False
1,2,3,12,7,5,60,7.0,9,6.087766029,0.353291367,0.279699643,0.021978767,1,False,False,False,False
1,2,2,12,10,2,40,7.0,8,6.087766029,0.353291367,0.279699643,0.201896518,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,6.087766029,0.353291367,0.279699643,0.004437436,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,6.087766029,0.353291367,0.279699643,0.032609763,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,6.087766029,0.353291367,0.279699643,0.021978767,1,False,False,False,False
2,1,2,12,3,9,40,7.0,10,6.087766029,0.353291367,0.279699643,0.000746586,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,6.087766029,0.353291367,0.279699643,0.539194757,0,False,False,False,False
2,1,1,6,6,0,30,6.5,10,6.087766029,0.353291367,0.279699643,0.9,2,False,False,False,True
2,2,3,12,4,8,100,8.8,14,6.087766029,0.353291367,0.279699643,0.001993869,2,False,False,False,False
2,2,1,12,3,9,70,9.5,22,6.087766029,0.353291367,0.279699643,0.000970562,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,6.087766029,0.353291367,0.279699643,0.242275822,0,False,False,False,False
2,2,2,12,2,10,40,7.5,8,6.087766029,0.353291367,0.279699643,0.000335463,1,True,False,False,False
2,2,3,12,5,7,60,8.0,10,6.087766029,0.353291367,0.279699643,0.004437436,2,False,False,False,False
1,1,2,12,6,6,100,7.0,8,3.91713671,0.563674588,0.457650316,0.008229747,2,True,False,False,False
1,1,4,12,7,5,100,8.2,12,3.91713671,0.563674588,0.457650316,0.021978767,2,False,False,False,False
1,1,3,11,9,2,100,5.0,7,3.91713671,0.563674588,0.457650316,0.242275822,0,False,False,False,False
1,2,4,11,9,2,60,8.5,12,3.91713671,0.563674588,0.457650316,0.242275822,0,False,False,False,False
1,2,2,12,6,6,40,6.0,6,3.91713671,0.563674588,0.457650316,0.008229747,1,True,False,False,False
1,2,3,12,10,2,100,8.0,12,3.91713671,0.563674588,0.457650316,0.242275822,0,False,False,False,False
1,2,3,12,3,9,60,7.0,9,3.91713671,0.563674588,0.457650316,0.000895903,1,False,False,False,False
1,2,2,12,6,6,40,7.0,8,3.91713671,0.563674588,0.457650316,0.008229747,1,True,False,False,False
2,1,5,12,8,4,100,8.5,12,3.91713671,0.563674588,0.457650316,0.048914645,2,False,False,False,False
2,1,5,12,7,5,40,6.5,6,3.91713671,0.563674588,0.457650316,0.014652511,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,3.91713671,0.563674588,0.457650316,0.021978767,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,3.91713671,0.563674588,0.457650316,0.449328964,2,True,False,False,False
2,1,3,12,5,7,60,7.0,10,3.91713671,0.563674588,0.457650316,0.004437436,1,False,False,False,False
2,1,1,6,5,1,30,6.5,10,3.91713671,0.563674588,0.457650316,0.404396068,2,False,False,False,True
2,2,3,12,5,7,100,8.8,14,3.91713671,0.563674588,0.457650316,0.004437436,2,False,False,False,False
2,2,1,12,1,11,70,9.5,22,3.91713671,0.563674588,0.457650316,0.000195953,2,False,True,False,False
2,2,3,12,11,1,100,8.6,12,3.91713671,0.563674588,0.457650316,0.539194757,0,False,False,False,False
2,2,2,12,10,2,40,7.5,8,3.91713671,0.563674588,0.457650316,0.201896518,2,True,False,False,False
2,2,3,12,8,4,60,8.0,10,3.91713671,0.563674588,0.457650316,0.048914645,2,False,False,False,False
1,1,2,12,10,2,100,7.0,8,3.001111716,0.345016693,0.507807605,0.201896518,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,3.001111716,0.345016693,0.507807605,0.539194757,0,False,False,False,False
1,1,3,11,5,6,100,5.0,7,3.001111716,0.345016693,0.507807605,0.009875696,1,False,False,False,False
1,2,4,11,8,3,60,8.5,12,3.001111716,0.345016693,0.507807605,0.108861544,2,False,False,False,False
1,2,2,12,6,6,40,6.0,6,3.001111716,0.345016693,0.507807605,0.008229747,1,True,False,False,False
1,2,3,12,11,1,100,8.0,12,3.001111716,0.345016693,0.507807605,0.539194757,0,False,False,False,False
1,2,3,12,3,9,60,7.0,9,3.001111716,0.345016693,0.507807605,0.000895903,1,False,False,False,False
1,2,2,12,10,2,40,7.0,8,3.001111716,0.345016693,0.507807605,0.201896518,1,True,False,False,False
2,1,5,12,12,0,100,8.5,12,3.001111716,0.345016693,0.507807605,1.0,0,False,False,False,False
2,1,5,12,11,1,40,6.5,6,3.001111716,0.345016693,0.507807605,0.359463171,1,False,False,True,False
2,1,3,12,6,6,60,7.5,10,3.001111716,0.345016693,0.507807605,0.009875696,1,False,False,False,False
2,1,2,12,5,7,40,7.0,10,3.001111716,0.345016693,0.507807605,0.003697864,1,True,False,False,False
2,1,3,12,6,6,60,7.0,10,3.001111716,0.345016693,0.507807605,0.009875696,1,False,False,False,False
2,1,1,6,2,4,30,6.5,10,3.001111716,0.345016693,0.507807605,0.036685984,1,False,False,False,True
2,2,3,12,11,1,100,8.8,14,3.001111716,0.345016693,0.507807605,0.539194757,0,False,False,False,False
2,2,1,12,6,6,70,9.5,22,3.001111716,0.345016693,0.507807605,0.010698671,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,3.001111716,0.345016693,0.507807605,0.242275822,0,False,False,False,False
2,2,2,12,5,7,40,7.5,8,3.001111716,0.345016693,0.507807605,0.003697864,1,True,False,False,False
2,2,3,12,5,7,60,8.0,10,3.001111716,0.345016693,0.507807605,0.004437436,1,False,False,False,False
1,1,2,12,2,10,100,7.0,8,5.069653174,0.0,0.433973412,0.000335463,2,True,False,False,False
1,1,4,12,8,4,100,8.2,12,5.069653174,0.0,0.433973412,0.048914645,2,False,False,False,False
1,1,3,11,4,7,100,5.0,7,5.069653174,0.0,0.433973412,0.004437436,1,False,False,False,False
1,2,4,11,6,5,60,8.5,12,5.069653174,0.0,0.433973412,0.021978767,1,False,False,False,False
1,2,2,12,7,5,40,6.0,6,5.069653174,0.0,0.433973412,0.018315639,1,True,False,False,False
1,2,3,12,5,7,100,8.0,12,5.069653174,0.0,0.433973412,0.004437436,2,False,False,False,False
1,2,3,12,5,7,60,7.0,9,5.069653174,0.0,0.433973412,0.004437436,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,5.069653174,0.0,0.433973412,0.018315639,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,5.069653174,0.0,0.433973412,0.108861544,2,False,False,False,False
2,1,5,12,6,6,40,6.5,6,5.069653174,0.0,0.433973412,0.006583798,1,False,False,True,False
2,1,3,12,11,1,60,7.5,10,5.069653174,0.0,0.433973412,0.539194757,0,False,False,False,False
2,1,2,12,2,10,40,7.0,10,5.069653174,0.0,0.433973412,0.000335463,1,True,False,False,False
2,1,3,12,5,7,60,7.0,10,5.069653174,0.0,0.433973412,0.004437436,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,5.069653174,0.0,0.433973412,0.081646158,1,False,False,False,True
2,2,3,12,8,4,100,8.8,14,5.069653174,0.0,0.433973412,0.048914645,2,False,False,False,False
2,2,1,12,8,4,70,9.5,22,5.069653174,0.0,0.433973412,0.052990865,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,5.069653174,0.0,0.433973412,0.004437436,2,False,False,False,False
2,2,2,12,4,8,40,7.5,8,5.069653174,0.0,0.433973412,0.001661557,1,True,False,False,False
2,2,3,12,8,4,60,8.0,10,5.069653174,0.0,0.433973412,0.048914645,1,False,False,False,False
1,1,2,12,2,10,100,7.0,8,3.331457314,0.714024386,0.43659889,0.000335463,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,3.331457314,0.714024386,0.43659889,0.539194757,0,False,False,False,False
1,1,3,11,6,5,100,5.0,7,3.331457314,0.714024386,0.43659889,0.021978767,2,False,False,False,False
1,2,4,11,9,2,60,8.5,12,3.331457314,0.714024386,0.43659889,0.242275822,0,False,False,False,False
1,2,2,12,12,0,40,6.0,6,3.331457314,0.714024386,0.43659889,1.0,2,True,False,False,False
1,2,3,12,5,7,100,8.0,12,3.331457314,0.714024386,0.43659889,0.004437436,2,False,False,False,False
1,2,3,12,8,4,60,7.0,9,3.331457314,0.714024386,0.43659889,0.048914645,2,False,False,False,False
1,2,2,12,12,0,40,7.0,8,3.331457314,0.714024386,0.43659889,1.0,2,True,False,False,False
2,1,5,12,5,7,100,8.5,12,3.331457314,0.714024386,0.43659889,0.004437436,2,False,False,False,False
2,1,5,12,5,7,40,6.5,6,3.331457314,0.714024386,0.43659889,0.002958291,1,False,False,True,False
2,1,3,12,12,0,60,7.5,10,3.331457314,0.714024386,0.43659889,1.0,0,False,False,False,False
2,1,2,12,4,8,40,7.0,10,3.331457314,0.714024386,0.43659889,0.001661557,1,True,False,False,False
2,1,3,12,5,7,60,7.0,10,3.331457314,0.714024386,0.43659889,0.004437436,1,False,False,False,False
2,1,1,6,4,2,30,6.5,10,3.331457314,0.714024386,0.43659889,0.181706866,1,False,False,False,True
2,2,3,12,9,3,100,8.8,14,3.331457314,0.714024386,0.43659889,0.108861544,0,False,False,False,False
2,2,1,12,3,9,70,9.5,22,3.331457314,0.714024386,0.43659889,0.000970562,2,False,True,False,False
2,2,3,12,12,0,100,8.6,12,3.331457314,0.714024386,0.43659889,1.0,0,False,False,False,False
2,2,2,12,9,3,40,7.5,8,3.331457314,0.714024386,0.43659889,0.090717953,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,3.331457314,0.714024386,0.43659889,0.242275822,0,False,False,False,False
1,1,2,12,4,8,100,7.0,8,7.49942084,0.893383393,0.392171195,0.001661557,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,7.49942084,0.893383393,0.392171195,0.108861544,0,False,False,False,False
1,1,3,11,7,4,100,5.0,7,7.49942084,0.893383393,0.392171195,0.048914645,2,False,False,False,False
1,2,4,11,9,2,60,8.5,12,7.49942084,0.893383393,0.392171195,0.242275822,0,False,False,False,False
1,2,2,12,3,9,40,6.0,6,7.49942084,0.893383393,0.392171195,0.000746586,2,True,False,False,False
1,2,3,12,7,5,100,8.0,12,7.49942084,0.893383393,0.392171195,0.021978767,0,False,False,False,False
1,2,3,12,7,5,60,7.0,9,7.49942084,0.893383393,0.392171195,0.021978767,2,False,False,False,False
1,2,2,12,10,2,40,7.0,8,7.49942084,0.893383393,0.392171195,0.201896518,2,True,False,False,False
2,1,5,12,7,5,100,8.5,12,7.49942084,0.893383393,0.392171195,0.021978767,0,False,False,False,False
2,1,5,12,12,0,40,6.5,6,7.49942084,0.893383393,0.392171195,0.8,0,False,False,True,False
2,1,3,12,9,3,60,7.5,10,7.49942084,0.893383393,0.392171195,0.108861544,2,False,False,False,False
2,1,2,12,4,8,40,7.0,10,7.49942084,0.893383393,0.392171195,0.001661557,2,True,False,False,False
2,1,3,12,12,0,60,7.0,10,7.49942084,0.893383393,0.392171195,1.0,0,False,False,False,False
2,1,1,6,4,2,30,6.5,10,7.49942084,0.893383393,0.392171195,0.181706866,2,False,False,False,True
2,2,3,12,8,4,100,8.8,14,7.49942084,0.893383393,0.392171195,0.048914645,0,False,False,False,False
2,2,1,12,3,9,70,9.5,22,7.49942084,0.893383393,0.392171195,0.000970562,2,False,True,False,False
2,2,3,12,11,1,100,8.6,12,7.49942084,0.893383393,0.392171195,0.539194757,0,False,False,False,False
2,2,2,12,9,3,40,7.5,8,7.49942084,0.893383393,0.392171195,0.090717953,2,True,False,False,False
2,2,3,12,8,4,60,8.0,10,7.49942084,0.893383393,0.392171195,0.048914645,2,False,False,False,False
1,1,2,12,12,0,100,7.0,8,3.507453957,0.288700586,0.565727876,1.0,0,True,False,False,False
1,1,4,12,6,6,100,8.2,12,3.507453957,0.288700586,0.565727876,0.009875696,2,False,False,False,False
1,1,3,11,10,1,100,5.0,7,3.507453957,0.288700586,0.565727876,0.539194757,0,False,False,False,False
1,2,4,11,11,0,60,8.5,12,3.507453957,0.288700586,0.565727876,1.0,0,False,False,False,False
1,2,2,12,2,10,40,6.0,6,3.507453957,0.288700586,0.565727876,0.000335463,1,True,False,False,False
1,2,3,12,5,7,100,8.0,12,3.507453957,0.288700586,0.565727876,0.004437436,2,False,False,False,False
1,2,3,12,7,5,60,7.0,9,3.507453957,0.288700586,0.565727876,0.021978767,1,False,False,False,False
1,2,2,12,6,6,40,7.0,8,3.507453957,0.288700586,0.565727876,0.008229747,1,True,False,False,False
2,1,5,12,12,0,100,8.5,12,3.507453957,0.288700586,0.565727876,1.0,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,3.507453957,0.288700586,0.565727876,0.006583798,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,3.507453957,0.288700586,0.565727876,0.001993869,1,False,False,False,False
2,1,2,12,11,1,40,7.0,10,3.507453957,0.288700586,0.565727876,0.449328964,2,True,False,False,False
2,1,3,12,10,2,60,7.0,10,3.507453957,0.288700586,0.565727876,0.242275822,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,3.507453957,0.288700586,0.565727876,0.404396068,1,False,False,False,True
2,2,3,12,9,3,100,8.8,14,3.507453957,0.288700586,0.565727876,0.108861544,2,False,False,False,False
2,2,1,12,7,5,70,9.5,22,3.507453957,0.288700586,0.565727876,0.023810331,2,False,True,False,False
2,2,3,12,7,5,100,8.6,12,3.507453957,0.288700586,0.565727876,0.021978767,2,False,False,False,False
2,2,2,12,9,3,40,7.5,8,3.507453957,0.288700586,0.565727876,0.090717953,1,True,False,False,False
2,2,3,12,11,1,60,8.0,10,3.507453957,0.288700586,0.565727876,0.539194757,0,False,False,False,False
1,1,2,12,6,6,100,7.0,8,5.066571656,0.507393504,0.424351722,0.008229747,2,True,False,False,False
1,1,4,12,12,0,100,8.2,12,5.066571656,0.507393504,0.424351722,1.0,0,False,False,False,False
1,1,3,11,11,0,100,5.0,7,5.066571656,0.507393504,0.424351722,1.0,0,False,False,False,False
1,2,4,11,7,4,60,8.5,12,5.066571656,0.507393504,0.424351722,0.048914645,2,False,False,False,False
1,2,2,12,5,7,40,6.0,6,5.066571656,0.507393504,0.424351722,0.003697864,1,True,False,False,False
1,2,3,12,10,2,100,8.0,12,5.066571656,0.507393504,0.424351722,0.242275822,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,5.066571656,0.507393504,0.424351722,1.0,0,False,False,False,False
1,2,2,12,5,7,40,7.0,8,5.066571656,0.507393504,0.424351722,0.003697864,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,5.066571656,0.507393504,0.424351722,0.009875696,2,False,False,False,False
2,1,5,12,9,3,40,6.5,6,5.066571656,0.507393504,0.424351722,0.072574363,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,5.066571656,0.507393504,0.424351722,0.001993869,2,False,False,False,False
2,1,2,12,2,10,40,7.0,10,5.066571656,0.507393504,0.424351722,0.000335463,1,True,False,False,False
2,1,3,12,7,5,60,7.0,10,5.066571656,0.507393504,0.424351722,0.021978767,1,False,False,False,False
2,1,1,6,6,0,30,6.5,10,5.066571656,0.507393504,0.424351722,0.9,2,False,False,False,True
2,2,3,12,11,1,100,8.8,14,5.066571656,0.507393504,0.424351722,0.539194757,0,False,False,False,False
2,2,1,12,5,7,70,9.5,22,5.066571656,0.507393504,0.424351722,0.004807223,2,False,True,False,False
2,2,3,12,8,4,100,8.6,12,5.066571656,0.507393504,0.424351722,0.048914645,0,False,False,False,False
2,2,2,12,7,5,40,7.5,8,5.066571656,0.507393504,0.424351722,0.018315639,1,True,False,False,False
2,2,3,12,5,7,60,8.0,10,5.066571656,0.507393504,0.424351722,0.004437436,2,False,False,False,False
1,1,2,12,12,0,100,7.0,8,1.524390768,0.695658794,0.392683992,1.0,0,True,False,False,False
1,1,4,12,11,1,100,8.2,12,1.524390768,0.695658794,0.392683992,0.539194757,0,False,False,False,False
1,1,3,11,10,1,100,5.0,7,1.524390768,0.695658794,0.392683992,0.539194757,0,False,False,False,False
1,2,4,11,8,3,60,8.5,12,1.524390768,0.695658794,0.392683992,0.108861544,2,False,False,False,False
1,2,2,12,11,1,40,6.0,6,1.524390768,0.695658794,0.392683992,0.449328964,2,True,False,False,False
1,2,3,12,4,8,100,8.0,12,1.524390768,0.695658794,0.392683992,0.001993869,2,False,False,False,False
1,2,3,12,8,4,60,7.0,9,1.524390768,0.695658794,0.392683992,0.048914645,1,False,False,False,False
1,2,2,12,2,10,40,7.0,8,1.524390768,0.695658794,0.392683992,0.000335463,1,True,False,False,False
2,1,5,12,11,1,100,8.5,12,1.524390768,0.695658794,0.392683992,0.539194757,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,1.524390768,0.695658794,0.392683992,0.014652511,1,False,False,True,False
2,1,3,12,6,6,60,7.5,10,1.524390768,0.695658794,0.392683992,0.009875696,1,False,False,False,False
2,1,2,12,6,6,40,7.0,10,1.524390768,0.695658794,0.392683992,0.008229747,1,True,False,False,False
2,1,3,12,8,4,60,7.0,10,1.524390768,0.695658794,0.392683992,0.048914645,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,1.524390768,0.695658794,0.392683992,0.081646158,1,False,False,False,True
2,2,3,12,3,9,100,8.8,14,1.524390768,0.695658794,0.392683992,0.000895903,2,False,False,False,False
2,2,1,12,9,3,70,9.5,22,1.524390768,0.695658794,0.392683992,0.117933339,0,False,True,False,False
2,2,3,12,12,0,100,8.6,12,1.524390768,0.695658794,0.392683992,1.0,0,False,False,False,False
2,2,2,12,5,7,40,7.5,8,1.524390768,0.695658794,0.392683992,0.003697864,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,1.524390768,0.695658794,0.392683992,0.242275822,0,False,False,False,False
1,1,2,12,7,5,100,7.0,8,3.247212513,0.790017408,0.145953632,0.018315639,2,True,False,False,False
1,1,4,12,5,7,100,8.2,12,3.247212513,0.790017408,0.145953632,0.004437436,2,False,False,False,False
1,1,3,11,7,4,100,5.0,7,3.247212513,0.790017408,0.145953632,0.048914645,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,3.247212513,0.790017408,0.145953632,0.009875696,1,False,False,False,False
1,2,2,12,4,8,40,6.0,6,3.247212513,0.790017408,0.145953632,0.001661557,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,3.247212513,0.790017408,0.145953632,0.048914645,2,False,False,False,False
1,2,3,12,3,9,60,7.0,9,3.247212513,0.790017408,0.145953632,0.000895903,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,3.247212513,0.790017408,0.145953632,0.018315639,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.247212513,0.790017408,0.145953632,0.021978767,2,False,False,False,False
2,1,5,12,11,1,40,6.5,6,3.247212513,0.790017408,0.145953632,0.359463171,2,False,False,True,False
2,1,3,12,4,8,60,7.5,10,3.247212513,0.790017408,0.145953632,0.001993869,1,False,False,False,False
2,1,2,12,7,5,40,7.0,10,3.247212513,0.790017408,0.145953632,0.018315639,1,True,False,False,False
2,1,3,12,10,2,60,7.0,10,3.247212513,0.790017408,0.145953632,0.242275822,0,False,False,False,False
2,1,1,6,1,5,30,6.5,10,3.247212513,0.790017408,0.145953632,0.016484075,1,False,False,False,True
2,2,3,12,11,1,100,8.8,14,3.247212513,0.790017408,0.145953632,0.539194757,0,False,False,False,False
2,2,1,12,5,7,70,9.5,22,3.247212513,0.790017408,0.145953632,0.004807223,2,False,True,False,False
2,2,3,12,7,5,100,8.6,12,3.247212513,0.790017408,0.145953632,0.021978767,2,False,False,False,False
2,2,2,12,6,6,40,7.5,8,3.247212513,0.790017408,0.145953632,0.008229747,1,True,False,False,False
2,2,3,12,8,4,60,8.0,10,3.247212513,0.790017408,0.145953632,0.048914645,1,False,False,False,False
